AAVE,SAE,
Since by him not having no filter on what he say out his mouth it would appear that hes racist and he could be slightly You know what Im saying cause the shit he say is some shit he say is ignorant And you know and you would think Hold on let me see inaudible Y you would think that its um some racist shit Like hell say um you know black people or or or or or or Afghanistanian people Indian people however he will phrase it you know but I dont think I I I say give him a give him a chance He cant do no worse than what anybody else did You know what Im saying the fuck he gonna do worse than Bush The fuck And he he gonna do worse than you know Obama Any mo any motherfucking body Then he do say racist shit though he you know sometime But he he joke a lot some of the shit he might be serious about,Since he doesnt have a filter on what he says it would appear that hes racist and he could be slightly You know what Im saying Because some of the things he says are ignorant And you would think Hold on let me see inaudible Y you would think that its um some racist stuff Like hell say um you know black people or or or or or or pause,
No just by with whats whats been said I said I dont like Donald Trump for my reasons now I got these motherfuckers sixty motherfuckers out there talking about they hate Trump Fuck did Trump do to you for you to be out there talking about you hate him What the fuck did he fuck up in this country that for you to even be like I hate the nigga,No just based on what has been said I mentioned that I dont like Donald Trump for my own reasons and now there are sixty people out there talking about how they hate Trump Why the hell do you hate him What the hell did Trump do to you for you to be out there talking about how much you hate him What the hell did he mess up in this country for you to even say I hate the guy,
I my views You know what Im are different sir I respect your dec you know what Im saying your,I in my opinion have different views You know your views are different as well sir I respect your decisions and your perspective,
dont th I just think its you know for all f all things consid I just think its just worthless I mean it does like you said I I believe that it d doesnt matter whos in office I believe that you know what Im saying that it didnt matter if Hillary was in there and all that the agendas gonna be the same So just like when Obama was in there the agenda the same so And I dont think the pre when I hear the word president I know that that the President actually doesnt run the country you know what Im saying I mean I I can think about that you know this you know I know he doesnt run he or she whatever doesnt run the country but I just I just you know like me I just dont pay attention to it I mean its all nonsense to me Im not I I I cant play like Im apart of something when I know good damn well Im not so I mean thats just me you know what Im saying But I understand you know what Im saying I understand what um you know I understand what youre saying you know what Im saying but Everybody have their own views and stuff aint nobody you know right or wrong it is what it is you know what I mean so,I just dont think its worth it I mean like you said I believe that it doesnt matter whos in office the agenda will be the same So just like when Obama was in office the agenda was the same And I dont think the president actually runs the country you know what I mean I know he or she doesnt run the country but I just dont pay attention to it Its all nonsense to me I cant pretend to be a part of something when I know Im not Thats just me But I understand what youre saying everyone has their own views so,
I know that I know everybody around there I know everybodys there on that side anyway you know what Im saying laugh,I know everyone in that area I know everyone is there on that side anyway you know what Im saying,
No Our parents didnt They were kind of strict They they were they were strict and then in a way they wasnt strict but,No Our parents were strict in a way but not really strict you know,
Yup My mother li Thats where we moved at Ainger They moved us in this house and this house was Oh my god it was full of rats So we we stayed up at night we talked to each other ducking rats and then um I say we lived in there for about a year Our pictures were in the paper in um The Post you know ts A and I never forget the front the um the headline Rats Big as Cats which they was And then after we lived there for a year then they moved my mother down the street in one of the um house in one of the low income houses,Yes My mother and I moved to Ainger They relocated us to this house and it was infested with rats We had to stay up at night talking to each other while trying to avoid the rats We lived there for about a year Our pictures were featured in The Post and I will never forget the headline Rats as Big as Cats which was true After a year they moved my mother to a low income house down the street,
other house which we couldnt use none of the rooms because they was so they just wasnt sanitary enough I dont even know why they moved our my mother in there but by us being young we didnt wanna take the picture but she made us get in it w,So we had another house where we couldnt use any of the rooms because they were not sanitary enough I dont even know why they moved my mother in there but since we were young we didnt want to take the picture However she made us get in it,
she I guess she can get help the way she did Then she moved down the street at um twenty three sixty she stayed there for fifty two years until she died And I left home When she moved down there I left home at the age of thirteen,She said she can probably receive assistance the same way she did After that she relocated to a different area specifically at the address 2360 She resided there for a total of 52 years until her passing Additionally when she moved there I departed from my home at the age of thirteen,
All over the place I I stayed up um up Northwest with my sister she lived in the Dunbar Hotel I dont know if anybody remember that That was on Fifteenth and U She stayed in there with her boyfriend I stayed in there with her for a while But then he wanted to start getting fresh so I told her she didnt believe me cause she was a drunk laugh So I stayed out in the street I stayed in um Meridian Park that was,I was all over the place I stayed up in Northwest with my sister She lived in the Dunbar Hotel which was located on Fifteenth and U She stayed there with her boyfriend and I stayed with them for a while But then he started making inappropriate advances towards me so I told her However she didnt believe me because she was drunk laugh So I ended up staying out on the street I stayed in Meridian Park mostly,
went to Cramer I passed to the eighth grade And then by me not you know b get being able to get no help nobody didnt wanna help me because back then in the day you know like it wasnt easy to get on public system that,I went to Cramer I passed to the eighth grade And then because I couldnt get any help nobody wanted to help me Back then it wasnt easy to get on the public system like getting food stamps and stuff,
So I just stopped going to school and like I said I left home when I was thirteen when my mother saw me again I was twenty six,So I just stopped attending school and as I mentioned earlier I left home when I was thirteen By the time my mother saw me again I was twenty six,
Yup I lived off of people that was the ones that was nice enough to let me come and stay with em and other than that I was sleeping in the park when I felt like that wasnt safe some nights I would go in abandoned buildings sleep in there Sleep in elevator shafts that didnt work you know,Yes I relied on people who were kind enough to let me stay with them Apart from that I slept in the park when I felt it wasnt safe Some nights I would seek refuge in abandoned buildings and sleep there I even slept in non functioning elevator shafts you know,
You know it was very um aware to the people in the community that you had people uh coming in that had not been here living here previously,You know it was very noticeable to the people in the community that there were individuals coming in who had not lived here before,
Hey that sounds like like your neighbor One neighbor right there he aint been he aint he aint never lived here,Hey it sounds like your neighbor Thats one of your neighbors right there He hasnt been he hasnt he has never lived here,
And just like um the railroad um ts uh area Tr uh department of transportation They wanted to close Hogbine Road right,And just like the railroad the Department of Transportation wanted to close Hogbine Road right,
And I said no We got businesses we got businesses soon as you go over the cr uh tracks,And I said no We have businesses as soon as you cross over the tracks,
And do you think that people are more aware or a what what kind of awareness through through your growing up here have people had in terms of Princeville being the oldest black town in America has that always been part of what people know about it,Do you think people are more aware of what kind of awareness there has been in terms of Princeville being the oldest black town in America Has that always been part of what people know about it,
And I was looking at television one night on channel seventeen I think it was a forty two one where theres another area,I was watching television one night on channel seventeen I believe it was channel forty two in a different location,
Not a whole lot I did have information before the flood how many times our area had been flooded,I dont have much information I had information about the number of times our area had been flooded before the flood,
was told that and you know years ago like when um the older ones go away and they would uh call home or write tell you,I was informed that and you know a long time ago like when the older generation passes away and they would contact their family or send a message to inform you,
And RD NAME 1 had to put on boots to go over there and get her out of the house and bring her over here,RD NAME 1 had to wear boots to go over there and rescue her from the house and bring her here,
And I said RD NAME 2 why dont you spend the night over here with us and tomorrow morning well get up and see how its gonna be,And I said why dont you spend the night at our place and tomorrow morning well see how things turn out,
I said I we havent heard a thing but we heard uh the fire trucks going down here keep going down to um the trailer park,I said we havent heard anything but we heard the fire trucks continuously going down to the trailer park,
And the man said sir said I um where do you stay And he told him Said you better get out of here as fast as,And the man said sir said I um where do you live And he told him Said you better leave this place as quickly as possible,
I said dont you do that I said you stay over here with us and just see you know how its gonna be,I told them not to do that I told them to stay over here with us and just observe you know how things are going to be,
And it was just crazy like um when they start to make the information available to us about where to go for assistance,And it was just crazy um when they started providing us with information on where to go for assistance,
Until we were able to get our paperwork and everything done and we w went out to search for a house And then there was a lot of things you had to do before you would be able to put the home here,Until we were able to complete our paperwork and necessary tasks we went out to search for a house Afterward there were several steps we needed to take before being able to establish our residence here,
and they had to end up still moving out of the houses because that mold was still in the,They ultimately had to move out of the houses because the mold persisted in the walls,
the street okay So basically it was made out of wood so there was so much water damage to just build a new house,Closer to the street okay So essentially it was constructed with wood resulting in extensive water damage and you made the decision to construct a new house,
So everybody um worked along and I cannot tell you I give thanks to God for the volunteers that came out of uh West Virginia,So everybody worked together and I cannot express enough how grateful I am for the volunteers that came from West Virginia,
Yes I think uh people have worked well Um I did have some pictures where we took uh like in when some of the foundations were done,Yes I believe that people have worked effectively I also have some pictures of when we took them during the foundation construction phase,
And it was really really getting ready to fall in and they had a traveler travel trailer living out front in front of,And it was about to collapse and they had a travel trailer parked in front of it,
little jack catch em up one at a time then then if you get the whole bunch then you went again,Little Jack catch them all one by one then if you manage to catch the whole bunch you can go again,
and uh who would get over the line would win Thats all Im just ordinary now I dont know,And uh whoever would cross the finish line would win Thats it Im just ordinary now I dont know,
sister she deceased you know we dont get it fixed I dont care if it cost one dollar two dollar whatever it cost We just you know we just uh,My sister passed away you know We havent gotten it repaired yet I dont care how much it costs whether its one dollar or two dollars whatever the cost may be Were just you know were just uh,
One one colored guy and a white guy together and they had this white girl with them but they was buddies like like three be buddies,There were two guys one was African American and the other was white and they were accompanied by a white girl They were all friends like three close friends,
We come for where they call what not you know like you uh you go in on subject like in here today ya see,We came for where they call and things like that you know like you um you go in on the subject like in here today you see,
But one female in the whole crowd so then they got in to this little place down somewhere in the South there and uh by George then they,But there was only one woman in the entire crowd so then they went to this small location somewhere in the South and by George then they,
I mean when I was coming up when I was youngster say about say fourteen or seventeen years old,I mean when I was growing up when I was young around fourteen or seventeen years old,
you couldnt go to Dunbar School less you was light skinned or had a you know a family background,You couldnt attend Dunbar School unless you were light skinned or had a family background,
But see uh Dunbar was different I gotta be Miss So and So and Sos son you know or So and So and So ons daughter,But you see Dunbar was different I had to be Miss So and Sos son you know or So and Sos daughter,
Well now he a he died a natural life He live in Miami Florida I now I saw his home,Well now he lived a long life He resided in Miami Florida I actually saw his house,
I had put em in my hip pocket sat on em break em Now this is my third eye actually they good,I had put them in my back pocket sat on them and broke them Now this is my third eye actually theyre good,
Uh huh I mean I can see ordinary but I mean like we just ya know it gets blurry you know too long you know,Yeah Uh huh I mean I can understand what youre saying but its like we just you know it gets confusing and goes on for too long you know,
I used to play with it and wrestle with it and everything like that I was I was probably about I say about nine years old Then I like chickens Then they had chickens in in in the same city limit Washington DC,I used to play with it and wrestle with it and do all those sorts of things I was probably around nine years old at that time Then I developed an interest in chickens Interestingly they also had chickens in the same city Washington DC,
Well I was talking about a bicycle They get a three wheel bicycle One wheel in front two wheels behind I used to break it down and call it a racer unintelligible Well like you likely to be a lot like you know with the old empty cars something like that I get behind that like to drive driving noise they aint go nowhere just just fooling with the wheel laugh,I was talking about a bicycle They have a three wheel bicycle One wheel is in front and two wheels are behind I used to break it down and call it a racer I mean like you know with the old empty cars something like that I would get behind it and pretend to drive They didnt go anywhere just just you know fooling with the wheel,
then I wound up being a good driver after about thirty one years Ad And that was not this this but its June now but last year Never had a mark on my permit nothing Not even stop a si uh stop sign Just you know just uh well just they got lights now you know,I ended up becoming a skilled driver after approximately thirty one years It was last year not this year but its June now I never had any violations on my permit not even for running a stop sign They have traffic lights now you know,
And he whip you but now you cant touch a child He gonna tell you youre not my father youre not my mother you know Its different We didnt do nothing like that,And he used to discipline you but now you are not allowed to physically reprimand a child He will say to you You are not my father you are not my mother You understand Its a different approach We didnt engage in any behavior like that,
No sir Not nothing like that But its its a funny thing its I dont know Right now you know Im scared to go out in the street at night time,No sir Not anything like that But its a strange situation I dont know Currently Im afraid to go out in the street at night,
I aint looking for nothing but I mean seeing is someone stop to help you you dont know whats happening you gotta walk you gotta look around And in the day time,I am not looking for anything but I mean seeing is if someone stops to help you you dont know what is happening You have to walk and look around And this applies during the daytime,
goodness Eh do you know what it is catch a guy thats got money they catch the guy that dont have no money,Yeah goodness Do you know what it is Catch a guy who has money they catch the guy who doesnt have any money,
Um I cant ever seem You see when you uh you ask a person a question you got to think you know,Um I can never seem to you know think when someone asks me a question You have to take a moment and really consider it,
When I come in somebody walk in this house oh how are you feeling well thats hard I get to the next halfway the block I said I think I seen that fella somewhere before you know,When I enter someone walks into this house oh how are you feeling Well thats difficult I reach the middle of the next block and I think Ive seen that guy somewhere before you know,
Then it come to me they down there you know on you you round the corner now you know,Then it came to my realization that they were down there you know on that street Youre just around the corner now you know,
Mm hm I was sitting on that side on that side across from what do you call it there Terrell That high,Yes I was sitting on the opposite side from Terrell at that high school over there,
Well I did go to school They give me a big pickle sour pickle piece of Took down in there that was my lunch,Well I did go to school They gave me a large pickle a sour pickle to be specific I took it down in there and that was my lunch,
That was at uh well see theres Tenth and U Street Now this is years now See I was a youngster now Now Im Im up in my teens now see,That was at well theres Tenth and U Street Now this happened years ago I was a youngster back then Now Im in my teens,
And uh sh uh cause Duke Ellingtons band then in that time I didnt know where they live unintelligible And I didnt sleep with that lady RD NAME 3 I know her la I know it was RD NAME 2 was her last name RD NAME 3 Uh my teacher I used to keep me at the school after everybody all kids go home I got to stay up there with her And I used to kiss her and everything like that a young boy Yeah I was something oh man I was,And uh pause for 333 seconds because Duke Ellingtons band was playing at that time Pause for 074 seconds I didnt know where they lived Unintelligible Pause for 072 seconds And I didnt sleep with that lady Pause for 041 seconds RD NAME 3 Pause for 018 seconds I know her last name was RD NAME 2 RD NAME 3 Uh my teacher used to keep me at the school after all the other kids went home Pause for 033 seconds I had to stay there with her Pause for 068 seconds And I used to kiss her,
No Is Is a I have brought her apple like that but I never played no tricks nuh uh no No tricks,Excuse me No I brought her an apple like that but I never played any tricks no no No tricks,
laugh No I didnt But I wo I would share the then I tell you what happened Boys wear their hair uh skinhead you know Like used to call it a mammy haircut Your mother cut your hair with the scissors,I didnt No I didnt But I would share the story then Ill tell you what happened Boys wear their hair really short like a skinhead you know Its like when your mother cuts your hair with scissors,
Oh it wasnt so bad But all Im saying now I just cant get around like I used to Leg had been busted two times in football,Oh it wasnt too difficult But what I mean is that I cant move as easily as I used to My leg got injured twice while playing football,
Yeah I used to be a hundered and ninety eight pounds man I was too big for my heigth you know cause,Yeah I used to weigh one hundred and ninety eight pounds man I was too big for my height you know because,
See Im not as tall as you are Cause you weight about a hundred and ooh Ill say a hundred and eighty is alright for you you got the heighth you know,I notice that Im not as tall as you are Because you weigh about hmm lets say a hundred and eighty pounds is suitable for you you have the height you know,
Me Im about five eight and a half A hundred and sixty five b b bu between a hundred and sixty five and seventy two But uh if I was your heighth man oh my goodness I go and whip bunches of guys around my weight,Me Im approximately five feet eight and a half inches tall I weigh between a hundred and sixty five and seventy two pounds However if I were your height oh my goodness I would easily defeat many guys who weigh the same as me,
Big ghetto old man like me know what I say oh there go Pops Cause I get a little grey hair down here know or a little bit up here,Big ghetto An older man like me do you understand what Im saying Oh there goes Pops Because I have a few gray hairs down here you know or a little bit up here,
I said boy respect them grey hairs though Come up s I come up come up come up I come up the right way and unintelligible the poor people that brought me in a right way you know,I said boy you should respect older people I came up I came up I came up I was raised properly and I appreciate the less fortunate people who raised me The right way you know,
Shes telling all us kids to school as far as you could All of us Every one of em,Shes telling all of us kids to go to school as far as we can All of us Every single one of them,
Thats right I almost didnt I almost can tell before you say I want you to tell whats happening I I what kind of I I what kind of mind is that sposta be,Thats correct I almost didnt I almost can tell before you say I want you to tell me whats happening What kind of mind is that supposed to be,
No I aint know no guys Thats the only unintelligible See he live in the same house I live in,No I didnt know any guys Thats the only thing You see he lives in the same house as me,
But I mean hes nice neighbor But I just speak by myself all the time I dont be with nobody No sir Now my wife m we seperated uh Im going into the family affairs now,But I mean hes a nice neighbor But I just speak to myself all the time I dont spend time with anyone No sir Now my wife and I are separated Im getting involved in family matters now,
Oh say about sixteen years tried it four times Its no more but we unintelligible like you and I do it now she whats your name,Oh its been about sixteen years I tried it four times Its not a thing anymore but we do it like you and I do it Now she whats your name,
Hey Like I said oh well how are you You know Oh boy what not you know Thats the way I am with her right today And her boyfriend too,Hey like I mentioned earlier how are you You know oh boy and all that you know Thats just the way I am with her today and her boyfriend as well,
So now you I go to church every now and then but I aint ready yet See I aint gon I say before I die want to be a preacher And I can talk,So now I go to church occasionally but I am not prepared yet I mean I havent made up my mind You know Ive been thinking that before I pass away I would like to become a preacher I have a talent for speaking you know,
And uh just different little thing we used to do years back and they remind me of something you know Once you come on and chat say when I get ready I say cause I say I want to be a preacher before I die I want to be it But if I get to be a preacher then Im ready to die I aint ready to die yet,And uh just various things we used to do in the past and they remind me of something you know Once you come on and chat let me know when Im ready I say because I said I wanted to be a preacher before I die I really want to be one But if I do become a preacher then Im ready to die Im not ready to die yet,
Uh we had one boy down in North uh the Street down here and uh he just spoke speak a little Spanish But I never I didnt learn no kind of language,Uh we had a boy down in North Street down here and he could speak a little Spanish But I never learned any kind of language,
White Oh all of em My bosses Before I even quit the man I I Id move sections Man running behind me acts like I was my mother used to work for his father,Which guys are here Are they all white Oh all of them My bosses Before I even quit I would move to different sections There was a man running behind me acting like I was My mother used to work for his father,
See Im a dry cleaner I mean I take care all the machinery work anything what Thats all I want is all I want to do man I take your unintelligible make it turn turn it pink,I work as a dry cleaner I handle all the machinery work and anything else you know Thats all I want thats all I want to do man I can take your and make it turn pink,
supposed to be in business for myself but I just messed up then I was an entertainer Thats where I got so much maybe a little g gift of gab,I was supposed to be self employed but I made a mistake Then I became an entertainer Thats where I gained a lot of maybe a little bit of a gift of gab,
Wait a minute Now you got the other stuff now they got the you know the s the soul songs Id Id now I like em too now,Please wait for a moment Now you have the other things they have the you know the soul songs I also like them now,
Oh yeah Ive been on uh Art Brown had the kiddie program that was down on F Street there between uh oh I say Twelfth Thirteenth street over here And uh you heard you heard i I know you heard of him call him uh What is his name Unintelligible program too Um Arthur Godfrey,Thats correct Oh yes Ive been on Art Browns kiddie program which was located on F Street between Twelfth and Thirteenth streets over here And youve heard of him I know youve heard of him what is his name He had a popular program too Um Arthur Godfrey,
Just like uh Art Brown with the kiddie program well he had a thing called Going Native every year Had a show down at Fox Theater Now its Loews Capitol now thats what it is Arthur Godfrey Great man he wouldnt know who I was unintelligible walking up to see him get to talking about it then itll come to him I could tell him exactly what he did on the stage and everything,Just like Art Brown who hosted the childrens program he had an event called Going Native every year He had a show at the Fox Theater which is now called Loews Capitol Arthur Godfrey was a great man but he wouldnt recognize me When I walked up to see him and started talking about it eventually he would remember I could tell him exactly what he did on stage and everything,
Oh yeah Being there being there now I mean anywhere But I mean then he was sort of like you would be you know ordinary coming up Tryna get together what happened The ideas he has then with people getting today together now today But he had a good idea mixing the colored and the white together,I was like Oh yeah Being there now I mean anywhere But back then he was kind of like how you would be you know just an ordinary person coming up Trying to figure out what happened The ideas he had then with people getting together now today But he had a good idea mixing people of different races together,
Thats what he had And we were so good til they had to fold us then I mean from Washington group there was some other couple of outfits over there from out Southeast,Thats what he had And we were very successful until they had to end our partnership I mean from the Washington group there were a few other companies from the Southeast,
but we have to know Got it That was the Washboard Blues Now me running my big mouth off Unintelligible Boarding house is falling down,But we need to understand Okay That was the song called Washboard Blues Now Im talking too much,
Yeah I got it on All that kind of stuff I just Sometime I get to myself you ought to see me when I go to the bathroom man I feel it hums you might think Im crazy in there you know cause I be humming to myself And I better not hear no piece on that radio like an old time song you,Yeah I understand it All those things and such I just sometimes need time alone You should see me when I go to the bathroom I really feel it You might think Im crazy in there because I hum to myself And if I hear a song on the radio thats from back in the day you know I dont want to hear it,
Now theres this stuff they playing now you all call it uh rock and roll whatever it is You aint got but two three words you about about eight bars The whole song is eight bars When I was doing our numbers we was I mean it was different You had to get that melody Wasnt no jive like it is now All you gets hollering AH oo WA you know,Now theres this music theyre playing now you all call it rock and roll whatever it is You only have a few words about eight bars The whole song is eight bars When I was performing our songs it was different You had to get that melody There wasnt any nonsense like it is now All you get is shouting AH oo WA you know,
Now what else you want to know about them uh youngster days now if you want to hear my younger days,Now what else would you like to know about my younger days I can share more about my experiences if youre interested,
uh you know uh you go right now now I know a guy right now and all he want is a bottle Okay Well thats thats nice Some day you gonna get away from that stuff Now I got about two no one two well another guy a third guy Now I meet them guys and they had a fit because you you talk some in common you know,Because you know uh you should go right now Now I know a guy currently and all he wants is a bottle Okay Well thats nice Someday youre going to get away from that stuff Now I have about two no one two well another guy a third guy Now I met those guys and they were very upset because you talk similarly you know,
Talk out of turn man laugh Wife and all of em Im scared of em man Im scared more of them than I am you What,Im scared of them man Im more scared of them than I am of you What,
And man I had to work like a dog And then kids I got now My boys bigger than I am,And man I had to work very hard And then you know I have kids now My son is taller than me,
Got a nice car and everything Buying his home You think they see me Cant get a stamp from him,He has a nice car and everything He is buying his own home Do you think they notice me I cant get any approval or support from him,
But I still say Hello Junior you know Theyll come see me but Im not going to see them My daughter everybody go somewhere else but here unintelligible Well Southeast Nice hard neighborhood with the government what not you know See I go and say I want to sleep on your floor sitting in a chair Mm mm But I took it I got mine from the ground pick and a shovel Now you got a machine now See I got mine from the pick and the shovel and a wheelbarrow,But I still say Hello Junior you know They will come to visit me but I will not visit them My daughter everyone goes somewhere else except here Well Southeast Its a nice tough neighborhood with the government and all you know You see I go and ask if I can sleep on your floor but sitting in a chair No way But I accepted it I obtained mine from the ground using a pick and a shovel Now you have a machine You see I obtained mine from the pick the shovel and a wheelbarrow,
That was the first child the next one come over there over there to this you know where the train You know where the,train station is,
train run Pick coal lump by lump Steal it They dont my kids warm Not right now I aint got nothing,Does the train run I pick coal lump by lump Steal it They dont warm my kids Not right now I dont have anything,
I aint putting no uh bad story and let you feel sorry for me but Im gonna say how I did But yeah the point because right Your mother and father live right now you could say well I know Ive been gone for five ten years but I would drop by or send a little postcard or something Theyre ready to left town when they see me,Im not going to share a sad story and make you feel sorry for me but Im going to explain what I did The point is because your mother and father are alive right now you could argue that even though Ive been gone for a long time I could have visited or sent a postcard But theyre ready to leave town when they see me,
Thats right I dont I have nothing to live for thats what I figure I asked the Lord to take me from this stop me from drinking Everything And I told my mother at one time I says that was oh I say about six years ago I didnt want to clamor over them Thirteen thirteen I never forget that I said Mama Im gonna die Aw boy go on what you talking about She still think Im a boy you know Youre never too old for your parents you know So I say well uh tell everybody all my friends my family or whatever Ive said or done to forget me cause Im gonna die They they they Im still living Right now Im talking to you aint I,Thats correct I dont have anything to live for thats what I believe I asked the Lord to help me stop drinking Everything And I told my mother about six years ago that I didnt want to burden them Ill never forget that I said Mama Im going to die Oh boy come on what are you talking about She still thinks Im a child you know Youre never too old for your parents you know So I said well tell everybody all my friends my family everything Ive said or done to forget about me because Im going to die They they they Im still alive Right now I,
I know thats what I said I I thats how I go about to try to look at it No I aint going in there til I hear em singing Then they about go in Unintelligible Boy came in it was something around eleven oclock WUSDA coming in to broadcast us unintelligible I mean I Street Unintelligible you know not your place here Nobody nobody uh not RD NAME 2 I mean uh RD NAME 5,I know thats what I said I mean thats how I approach it I wont go in there until I hear them singing Then theyre about to go in There was a boy who came in around eleven oclock WUSDA is coming in to broadcast us I mean I Street You know not your place here Nobody not RD NAME 2 I mean RD NAME 5,
Ill see you I say I seen that fella before Aint nobody gonna bother you there I mean not if I if Im around Im gonna get in there too,Ill see you I mean I saw that guy before Nobody is going to bother you there I mean if Im around Im going to get involved too,
Anyway so uh thats why this here uh uh forget this girls name She cant even get got me because she says Im a good talker Hes one too but see he gotta have a taste before he can talk I can talk without anything,Anyway so um thats why this here um um forget this girls name She cant even understand me because she says Im articulate Hes articulate too but you see he needs experience before he can speak confidently I can speak confidently without any assistance,
Oh yeah Okay It was this It was one about Its called Thorougly Modern Millie and Julie Andrews is playing it And um she she she saw these pretty looking girls They was uh all hip and everything They had minis and stockings and ts high heels and sandals and short hair bob Um jewelry and earrings And she was all she was all old fashion cause she had on long dresses ts a long dress on and all shoe She had shoes on like a nun wears She had her hair in Shirley Temple curls She aint had not a drop of jewelry on And the clothes that the other girls had on were Id say sort of loud because they had pink on and and white yellow and all that It was real You know it stood out But she had on a dull grey I mean she wasnt you know she wasnt anything Hes Shes she she looked upon herself as old fashioned So she went into the store and changed into a just a entirely different girl She looked just as good as the rest of em,Oh yeah Okay It was this It was one about Its called Thoroughly Modern Millie and Julie Andrews is playing it And um she saw these pretty looking girls They were all hip and everything They had minis stockings high heels sandals and short hair bob Um jewelry and earrings And she was all she was all old fashioned cause she had on long dresses a long dress on and all She had shoes on like a nun wears She had her hair in Shirley Temple curls She didnt have a drop of jewelry on And the clothes that the other girls had on were Id say sort of loud because they had pink on and white,
What about some of the stories you said you were gonna tell me Or books that you had read Were you gonna tell some stories,What about the stories you mentioned earlier Did you plan on sharing them with me Or were you going to talk about the books youve read Were you planning to share some stories,
And m and um I was reading a story to him It was um about the prince and a dog M Yeah something like that It was No It was the prince and the princess ts And so it w it it started off you know once upon a time so and so and this girl the princess she was very very very boney And so were the rest of her family And she was boney She was having blue eyes And and she she Her mother always told her when you get a queen my love you must learn how to walk like one So each day she had to d w walk with three books on her head without dropping a one And for every dr book she rop for every book she dropped that was five more times to walk And it w and he was laughing and and m you know when one when he stand behind his mother I say peek a boo And Ooh he just laugh He just loves when we do that He really laughs I say peek a boo Peek a boo He just laughs back,And um and um I was reading a story to him It was about the prince and a dog Yeah something like that It was No It was the prince and the princess And so it started off you know once upon a time and this girl the princess she was very very very skinny And so were the rest of her family And she was skinny She had blue eyes And her mother always told her When you become a queen my love you must learn how to walk like one So each day she had to walk with three books on her head without dropping one And for every book she dropped that was five more times to walk,
Miss RD NAME 3 shes shes all old fashion and everything I mean every time you see every time she sees somebody that looks you know a way out to her,Miss shes shes very old fashioned and traditional Every time she sees someone who appears to be different or unconventional to her she tends to distance herself,
and she suspend them for three days Thats why her nobody in our school likes her And so um ts one day w um some b some boys was acting up and she got to their ears and they were crying And my teacher got after em and everything And my teacher shes nice And if you be nice to her shell be nice to you Because one time the girls got in trouble and she got us out,She suspended them for three days Thats why nobody in our school likes her And so one day some boys were misbehaving and she caught them They started crying And my teacher reprimanded them and everything My teacher is nice If youre nice to her shell be nice to you Because one time the girls got in trouble and she helped us out,
Her name was Miss And her name was Miss RD NAME 1 And she was nice and and and if you be nice to her and do good work and go home and study instead of going outside running outside m you know she would she would she would make good grades for you And my aunt ts Lets see when I say she make good grades for you See I had a aunt and she was eleven years old Shes twelve now Her name is RD NAME 4 And um she ha she was a Negro and she had to go into a and s it was no more room In um fifth grade rooms ts um for her And she and so ts she had to go in this um class with all white children she was the only one And so all the white kids they all of em not a one in there could stand her not a one cause she was a Negro And and she never did nothing to nobody She was always You know she was a nice girl,Her name was Miss And she was nice If you were nice to her and did good work and went home to study instead of going outside she would make good grades for you And my aunt lets see when I say she made good grades for you See I had an aunt and she was eleven years old Shes twelve now Her name is And she was a Negro She had to go into a it was no more room in the fifth grade rooms for her She had to go in this class with all white children she was the only one And all the white kids none of them could stand her not,
And so anyway she say um Im not gonna sit up here and let you have my child staying back And so the principal knew my grandmother cause it was a old school You know RD SCHOOL 3 Thats a old school My grandmother went to it,And so anyway she said um Im not going to allow you to have my child held back And so the principal was familiar with my grandmother because it was an old school You know RD SCHOOL 3 Thats an old school My grandmother attended it,
And so she taught her And not a one and not a white and not a white child in there liked her,And so she taught her And none of the white children in there liked her,
She has one child And so um she goes to RD SCHOOL 2 now Its about uh five or six blocks away Or four Something like that,She has a child And now she attends RD SCHOOL 2 Its approximately five or six blocks away Or maybe four Something like that,
Oh Miss RD NAME 2 No that wasnt Miss RD NAME 4 That was Miss RD NAME 1 She loved to holler all the time,Oh Miss no that wasnt Miss That was Miss She loved to shout all the time,
Its longer than theirs They think its l uh matter long to them cause they aint got that much,Its longer than theirs They think its long to them because they dont have as much,
I mean but I can see her point of view because the way she lives you know She doesnt have that much And what and what a little bit I have she think you know its a mansion,I mean but I understand where shes coming from because of her living situation You know she doesnt have much And the little that I have she thinks its a mansion,
What about the friends that you hang with Is there one group that you hang with One group of friends that you do a lot,What about the friends that you hang out with Is there one specific group that you spend most of your time with One group of friends that you engage in various activities with,
So when you get bigger then theyll let you go up there too huh Um uh for any of your friends do any of them speak a a foreign language or is English the first language spoken,So when you grow up they will allow you to go up there as well right Um do any of your friends speak a foreign language or is English the first language spoken,
um all of us all of em speak a English language but uh its one named RD NAME 2,Well um all of us all of them speak the English language but theres one named RD NAME 2,
a good friend of mine She comes from down South and you know she doesnt talk She talks English but she talk doesnt talk just like uh the DC s people do,She is a good friend of mine She comes from the southern part of the United States and you know she doesnt speak She speaks English but she doesnt speak exactly like the people from Washington DC do,
